Id,shopname,shopsite,abstract,shoptype,score_all,qualification,foundtime,addr,tel,contactinfo,opentime
405,业乐福装饰工程,,"上海业乐福装饰工程有限公司，近年来坚持深化林场改革,改变单一经济,实行多业并举,逐步走出了经营田境,步入健康发展的执道。目前公司现有一批优秀专业技术人，热情欢迎各位光临指导，本公司以城信，双赢为理念，销售优质的产品，提供先进的技术并力创一流的服务。",装修/设计,C,,2003,向城路29号爵士大厦B-31B号(近东方路),021-68670507&nbsp;68670517,,周一到周六  8:30-18:00
541,缘新装潢,,作为上海市装修协会会员单位及理事单位之一的本公司，积极主导“以人为本”的装饰理念，在设计思路、付款方式、管理体系、售后服务等诸多领域中努力探索、勇于攀登、奋力摘取装饰业的明星。为社会的安定，家庭的温馨，居家的清新尽一份微薄之力来报答社会对本公司的厚爱和关怀。,装修/设计,C,,,菏泽路210号,021-50255090,,
116,云裳室内设计,,简易风行设计工坊成立于2007年，旗下品牌“风行|零域”代表着一个富有想象力与创造力的专业室内设计团队，我们爱玩，我们喜欢新鲜事物，我们热衷于室内创造，每一个空间我们都在寻求新的灵感，每一位业主都是我们共同创造的伙伴。,装修/设计,C,,2003,天钥桥路909号1号楼2楼(近中山南二路),,,http://decoplus.com.cn/
522,韵阁装潢(长青路店),http://www.yungezs.com/,"上海韵阁装饰设计、施工、监理为一体，专注于新老房翻新，复式、,别墅,办公场所的设计与施工，为业主提供装修，设计、选材施工、软装搭配的全方位服务。
韵阁装潢，坚持每道工艺、每立方用材，都实行专业标准、专业管理， 坚持创新、精益求。",装修,C,,2003,长清路1789号(近西新港菜市场),021-51998958,,早上6点--晚上11点
533,韵阁装潢(菏泽路总店),http://www.yungezs.com/index.php?_m=mod_static&_a=view&sc_id=2,"上海韵阁装饰设计、施工、监理为一体，专注于新老房翻新，复式、,别墅,办公场所的设计与施工，为业主提供装修，设计、选材施工、软装搭配的全方位服务。
韵阁装潢，坚持每道工艺、每立方用材，都实行专业标准、专业管理， 坚持创新、精益求。",装修,C,,2003,荷泽路418弄64号(近博兴路邮局),021-50261917,,24小时服务
906,韵阁装潢(周家嘴路店),http://www.yungezs.com/,"上海韵阁装饰设计、施工、监理为一体，专注于新老房翻新，复式、,别墅,办公场所的设计与施工，为业主提供装修，设计、选材施工、软装搭配的全方位服务。
韵阁装潢，坚持每道工艺、每立方用材，都实行专业标准、专业管理， 坚持创新、精益求。",装修,C,,2003,周家嘴路3115号(近源泉路),021-33629881,,早上7点——晚上10点
329,兆庭装饰,http://www.zh-t.cn/,"兆庭, 发源于台湾，2009年在中国内地上海注册『上海兆庭装饰工程有限公司』品牌。",装修,C,,,浦建路145号强生大厦1101室(近东方路),021-50203969,,9：00——18：00
327,臻茂装潢,,上海臻茂建筑装饰工程有限公司成立于2002年，系上海市家庭装饰协会会员单位，上海市家庭装饰工程质量20万质保金成员单位，具有装饰企业三级资质证书，专业从事中高档住宅、商铺、写字楼的装饰设计与施工。,装修/设计,C,,2002,东方路1523弄金龙花园1号18B室(近蓝村路),021-58391661,电话:021-58391661,9:30--22:00
892,知然设计,http://www.zhiranzs.com/,,装修/设计,C,,2002,上海杨浦区长阳路999号商务楼305室（公司总部） 上海南汇航头路600号（浦东新区分部）,021-38252656,,9:00--19:00
334,知贤装饰设计(华都大厦店),,上海知贤装饰设计有限公司，一家以“正派经营”为核心价值观的公司；一家“想装修者之所想，急装修者之所急”，致力于为装修者解决实际问题的公司；一家不断开拓进取，致力于成为整体家居集成系统领导者的公司。,装修/设计,C,,,张杨路828-838号华都大厦28楼(近崂山路),,,
631,知贤装饰设计(尚诚国际店),,上海知贤装饰设计有限公司，一家以“正派经营”为核心价值观的公司；一家“想装修者之所想，急装修者之所急”，致力于为装修者解决实际问题的公司；一家不断开拓进取，致力于成为整体家居集成系统领导者的公司。,装修,C,,,曹杨路505号尚诚国际大厦12楼,021-62576919,,9:00-18:00
26,至纯装饰设计,http://s.leho.com/82811/intro,在上海二手房市场里，极具影响力，数年来，已经装修过近1000套二手房，赢得了客户好评。,装修,C,,,宜山路515弄2号楼23ABC(近中山西路),021-54971286,,AM9:00-PM6:00
765,著峰装饰,,"上海著峰建筑装饰工程有限公司是一家集设计与施工为一体的专业化装潢企业，始终坚持“诚信经营，服务至上，不断创新，以质取胜""的经营理念。",装修/设计,C,,1993,沪太路1174号(灵石路口),021-56096219,,
707,筑叶经典装饰,,上海筑叶装饰设计有限公司，是上海市装饰装修行业协会会员单位。更是一家从事中高档室内外装潢的优秀工程公司。公司拥有一支设计新颖、风格独特、技术一流的设计师队伍，善于把握客户的生活品味，充分利用居室空间。,装修/设计,C,,,新村路350弄34号(近同济医院),021-56375715,,09:00-17:00
726,子洋建筑设计,,,设计,C,,,莫干山路50号3-204号(近昌化路),13816111802,,9：00--18：00
669,梓相工程管理,,上海梓相建筑工程管理有限公司监理部由程洪声老师带领的程老师监理团队以“事前预告、事中检测、事后总结”的原则来监督、管理施工现场。,监理,C,,,铜川路185号金盛国际家居内,021-52241375,,09:00-17:00
910,鄂尊装潢,,专注于室内装饰设计,装修,C ,,,殷行路253号,021-65244689,,
83,凡陆创意设计,,注重创意的一家室内设计公司,装修,C ,,,平江路273弄6幢02号(近肇家浜路地铁站2号口),021-34692298&nbsp;34692296,,周一-周五：9:00-18:00
894,九分装潢设计,,无,装修,C ,,,黄兴路1810号4楼(近五角场),15002183536,,早8点到晚6点
480,九间伴装潢,,无,装修,C ,,,杜鹃路157号(近玉兰路),021-50591206,,746 浦卫线 451 等
260,觉艺空间设计,http://goodwjs123.xiaomi001.com/,上海觉艺室内设计工程有限公司旗下以设计核心的装饰品牌，与本公司旗下以工程为核心的“维加饰”品牌相得益彰。,装修,C ,,,延安西路1118号长峰大厦601室(近番愚路),021-51099595,,9：00--18：00
648,360装修宝,http://www.360zxb.com/,定位为装修行业的支付宝，是竞争对手不是客户,,,,,中山北路1737号浦发财富广场A108室(近光新路),021-61179395,,周一至周日早9：00——晚20：00
179,American Standard(宜山路旗舰店),,国际卫浴大品牌，只卖家具，不做装修,,,,,宜山路395号(近宜山路三号线站),,,
184,Cchothy In Design,,做平面设计的公司…,,,,,老沪闵路1290弄华建小区二街坊36号(近朱梅路),13916718068,,
76,COCON DECOR,,做软装设计的公司,,,,,安福路308号103室(近武康路),021-64150262,,11：00-21:30
771,FOTN富勋,,一个建材品牌,,,,,江场西路300号1座203室(近大润发),021-51879550,,9:00-17:00  周末休息
675,GWEN DESIGN,http://www.gwendesign-china.com/,"专做酒店,餐厅设计的机构",,,,2006,宜昌路751号E仓A203室,021-51752773,,
300,HBA,http://www.hbachina.com.cn,做城市规划和景观设计的公司,,,,,常德路800号9号楼2楼,,,
287,Paustian,,丹麦办公家具品牌,,,,,淮安路668号1C室(近西苏州路),021-61732732,,9:00-18:00 周一至周五
105,Tiles & Beyond艺术瓷砖精品店,,进口建材品牌,,,,,永福路47号101室Natural 47(近复兴西路),,,地铁1&7号线 常熟路站， 926，911 
176,Windy的色彩整体软装,,纯软装设计,,,,,宜山路515号博库书城1号楼6C,021-64703720,,9：30~18：30 
770,爱康管业,,建材经销商,,,,,恒业路388弄10号101室(近东宝兴路),021-56326503&nbsp;56984828,咨询热线:400-881-5168,周一至周日 8：30——17：00
837,爱康管业,,建材经销商,,,,,恒业路388弄10号101室(近东宝兴路),021-56326503&nbsp;56984828,,周一至周日 8：30——17：00
600,爱正室内装饰监理,,监理公司,,,,,汉口路515号汇金大厦902室(近福建中路),021-63224118,,
737,傲盛冷暖,,建材公司,,,,,真光路1258号百联中环大厦B座905-907室,021-62682652;62682653,,早上9点至晚上5点半
251,奥黛丽丝(北虹路店),,家具店,,,,,北虹路1068号好美家4楼B09室(近天山西路),13761194140,,周一~五 9：00-5:00 周六~日 9：00-6：00
434,奥黛丽丝(金高路店),,家具店,,,,,金高路1296弄161号好美家金桥店A03室(近卜蜂莲花),13761194140,,周一~周五9:30~5:00
913,八爪个性图鸦地板,,建材经销商,,,,,翔殷路1000号春申江家具城3楼C-8商铺(近大西洋百货),021-65512007,,10:00-18:00
131,百意厨,,厨具公司,,,,,凯旋路2588号兴力达国际装潢城B-3011(近地铁3号线宜山路站),021-64810780&nbsp;68063620,,9：00-18:00 
412,办公室装修设计,,办公室装修设计,,,,,上南路1100号(昌里路口),021-51384452,,
291,宝富丽,,家居专卖,,,,,南京西路1618号久光百货内(近静安寺),,,15、20、37、40、57、76、94、830、837、838、地铁2号线静安寺站
293,宝默建材,,建材公司,,,,,余姚路292号(胶州路余姚路),,,
679,本堂软装设计,,软装设计,,,,,交通路1565号通联大厦1604室(近中山北路),021-56088834,,
565,布格展览装潢,,会展装潢,,,,,芳华路932弄35号(近龙阳路),021-61555586,,
548,超享智能科技,,,,,,,临沂北路255弄12号302室(近巴黎春天),021-60526596&nbsp;13916398752,,8:00到22：00
223,窗帘成品处理,,家居专卖,,,,,武夷路690弄(近龙之梦),13501969861,,地铁2、3、4号线，中山公园地铁站旁边，还有相当多的公交车线路。
711,创意梦工坊,,,,,,,枣阳路520号,15121014961,,9点到22点
666,大端家居,,家具专卖,,,,,真北路红星美凯龙南馆3楼C8180(金沙江路),021-34696591,,9：30﹣17：30
544,大严小严建材,,建材专卖,,,,,三航路92号(近济阳路),021-50827669,,早上7点-晚上11点
661,德灯信息技术,,,,,,,长寿路97号世纪商务大厦13楼(近陕西北路),021-31196548,,9:00-17:30
151,德国洁水,,洁水设备专卖,,,,,虹桥路1号港汇恒隆广场1座908室(华山路口),021-64073666,,10:00 – 22:00
724,帝王红木,,红木家居专卖,,,,,武宁路959号(近星港二期),,,
122,谛艺办公室装潢,http://1975100.diytrade.com/,办公室装修设计,,,,,石龙路99号(东泉路石龙路),021-51872109,,
583,典匠家具装饰设计,,办公室装修+家具设计,,,,,成山路2008弄,13801918824,,
73,东宝榻榻米,,榻榻米专卖,,,,,凯旋路2588号兴力达国际装饰城3楼3A042号(近宜山路地铁站),021-64392201&nbsp;4008202670,,9：00~18:00 无双休节假
32,多玛多整体橱柜(宜山路店),http://domadosh.com/index,橱柜专卖,,,,,宜山路408-3号(近凯旋路),021-64281611,,9:00~18:00
158,梵特斯墙纸,www.fantesi.net,主要经营进口高档墙纸、壁纸,,,,,宜山路436号科拉胜建材市场(近地铁宜山路站),,,9:00-18:00
299,放心装潢(愚园路店),,,,,,,愚园路608弄,18301777140,,9:00-21:00
504,飞鸿装饰,,,,,,,金桥路256号(金桥路浦东大道),,,上午八点到网上四点
106,飞鸟设计,,,,,,,上中西路855弄13号901(近虹梅南路),021-62766120&nbsp;64765580,,早上9：00-下午：6：00
100,菲隆装饰设计,,,,,,,宜山路436号科拉胜建材城5楼(近光启城),021-60298155&nbsp;4000520277,,周一至周六 9:30-17:30
790,汾西家具总部,,,,,,,汾西路630号(近岭南公园),13472465050&nbsp;18801830526,,早上8点半-晚上6点半
154,风行装潢,,,,,,,牛家浜路123号(漕溪北路南丹路),,,
99,复久修复工匠,,,,,,,番禺路801弄11号-1(近交通大学),021-54046911,,10:00——18:00
605,港宁装潢,,,,,,,永寿路85号金陵商厦B座504室,,,
183,高进装潢设计,,,,,,,宜山路508号景鸿大厦7楼E座,,,8：00----21:00
674,高氏设计(中山北路店),,,,,,,中山北路2052号振源大厦1501室(近镇坪路地铁站),021-32529890&nbsp;32529860,,早上9点到晚上20点
135,亘鑫建筑装饰,, ,,,,2006,宜山路520号(近中山西路),021-31338256,,
925,宫曦装潢,,,,,,,平凉路1775号(近临青路),,,
162,固达辅料,,,,,,,南丹路(近宜山路),,,早上8点到晚上8点
397,固豪空间设计屋,,,,,,,凌兆路88弄8号楼301(济阳路),021-50847732&nbsp;50825356,,
734,固友金盛家具,,,,,,,铜川路(近岚皋路),,,
733,广日地板(红星美凯龙店),,,,,,,真北路1208号红星美凯龙,021-62215325,,09:30-18:00
524,广誉建筑装潢,http://shop.ebdoor.com/Shops/1510592/,,,,,,尚博璐723号(近东明路),021-33928137,,专车接送热线：33928137
134,桂林科技园,,,,,,,桂平路333号(近漕宝路),,,
45,桂隆装饰,http://www.guilongzs.com/,,,,,,宜山路515号环线大厦2号楼17楼F座,021-54102960,电话:021-54102960,9：30-21：30（节假日正常上班）
556,海豚墙艺,,,,,,,东方路1361弄3号楼24B(近蓝村路),021-51093664,,9:00-18:00
140,汉纳家居,,,,,,,漕溪路198号好饰家G80号商铺,021-64697950,,
275,豪迈店铺装修装潢设计,,,,,,,天山路789号东座904室(近百盛商厦),021-62289768,,周一至周五 9:30-17:30
697,豪庭阳光房,,,,,,,古浪路177弄3号304室,021-57620293,,7.00——22.0
637,昊旺装潢,,,,,,,曹杨路2263号(近桃浦路),13818880318,,
307,和家,http://www.51hejia.com/,,,,,,宜山路439号,021-567890123,,地铁3、4、9号线
934,恒鼎装潢,,,,,,,控江路1464号,,,
4,红门建筑装潢,,,,,,,南昌路145号(近茂名南路),021-62535185,,
177,红炎贸易布艺部,,,,,,,漕溪路198号1号2楼J21号,021-64277823&nbsp;13801813130,,
101,宏康监理,,,,,,,文定路199号徐汇商务大厦2519室(近宜山路),13301872228,,10:00到22:00
330,鸿鹄设计(浦东店),,,,,,,张杨路188号汤臣中心B栋1902室(近浦城路),021-63176080,,公交818路，86路，轨道交通二号线、四号线、六号线、九号线
21,鸿鹄设计(徐汇店),,,,,,,南丹东路238号20楼A座,021-64157969,电话:021-64157969,9：30-18：00周二休息
908,鸿兰装饰设计,http://www.china-designer.com/home/50388_3_214536.htm,,,,,,国权北路(国权北路青石路),,,
120,鸿桥装饰,,,,,,,龙瑞路128弄18号(近龙吴路),021-33682576,,
568,花草之语,,,,,,,东靖路745号,,,
608,华城装饰,,,,,,,永寿路85号金陵商厦B座503室,,,
130,华唐设计装饰(蒲汇塘路店),,,,,,,蒲汇塘路200号申航大厦6楼(近宜山路),021-64286299,,24小时
477,划云建筑装饰工程(东方路店),,,,,,,东方路1616号(近蓝村路地铁站),021-50909492,,
667,划云建筑装饰工程(普陀店),http://www.hyzs.cn/,,,,,,顺义路18号绿地同创大厦1605室(近曹杨路),021-52363597,,
234,辉子装潢,,,,,,,新径一村160号,,,24小时
325,汇捷装饰,http://www.huijieanju.com,,,,,,东方路1361号24C海富花园(近蓝村路),021-38420238,电话:021-38420238,周一到周日9：30---18：00
651,慧家网,http://huijiawang.b2b.youboy.com/,,,,,,中山北路(近岚皋路),021-52718618,,24小时在线
582,慧实精公装,,,,,,,浦东南路1558号(近佳泉便利店),,,
235,慧颖设计装饰,,,,,,,中山西路179号虹桥世家花园商务楼11楼(近长宁路),021-52735157,,9:30~19:00
258,火凤凰装饰设计,,,,,,,武夷路418弄1号楼904(安西路长宁路),,,
626,绩多装饰设计(铜川路店),,,,,,,铜川路185号金盛商务楼11号306室(近岚皋路),021-52241230&nbsp;52241590,,上午8：30——下午17：30
719,吉隽装饰,,,,,,,真北路988号创邑金沙谷2号楼328室(近金沙江路),021-61313589,,9:00-18：00
735,吉美装潢(普陀店),,,,,,,金沙江路2820号(近丰庄路),021-52709598,,9:00-17:30
355,吉美装潢(秀沿路店),,,,,,,康桥镇秀沿路827号(近康沈路),021-58116817,,
368,吉美装饰(东方路店),,,,,,,东方路1381号兰村大厦13楼A/B座(蓝村路口),021-58395839,,地铁4/6号线 蓝村路站2号口出来即到
376,吉美装饰(张江店),,,,,,,张江路665号503室,,,
595,集盛室内装潢,,,,,,,尚文路133弄39号201室(中华路蓬莱路间),15618286388,,
490,几何广告,,,,,,,锦和路99弄绿城广场43号(近杨高南路),021-50456375,,
58,佳得安空气净化,,,,,,,中山南二路440号中粮大厦1703室,021-64160202,,
107,佳典装潢设计,,,,,,,漕宝路2号(近沪闵路),021-54483911,,
575,佳和广告,,,,,,,佳林路103号(近金高路),021-50310361,,9：:00---21:00
795,佳纳家饰礼品,,,,,,,洛川中路1158号名仕街B2号楼428室(近沪太路),56539306-822,,AM:9:00-PM:18:00
419,佳艺灯饰,,,,,,,杨高南路4099号东明灯具城(近板泉路),021-50855019,,早上8：00-晚上17：50
273,家居装修顾问中心,,,,,,,长顺路36弄紫勋雅苑6号302室(近虹桥路),15121056870,,10：00-18:00
272,家具维修,,,,,,,上门维修服务,021-62740800&nbsp;4006131016,,
178,家丽雅室内设计,,,,,,,裕德路168弄1515室(近文定路),021-34250550,,AM9:30-PM8:30
46,嘉捷缪斯建筑装饰设计,,,,,,,漕溪路165号华谊党校2楼(近田林东路),021-64687221,,早9点-晚6点
284,简简,,,,,,,中山公园附近,021-88235544,,
546,江南门窗,,,,,,,凌河路596号(近杨高北路),021-50258884&nbsp;13918283598,,全天吧
195,蛟海工程,,,,,,,宛平南路(近漕溪北路),021-64051779,,24
197,蛟海工程,,,,,,,斜土路(近文定路),021-64051779,,24
301,蛟海工程,,,,,,,南京西路(近江宁路),021-64051779,,24
392,杰建装潢,,,,,,,五莲路201弄39号102室(近莱阳路),,,
433,杰申设计装饰(浦东店),,,,,,,张杨路3082号(近居家桥路),4008201326&nbsp;50712225,,
74,杰申设计装饰(徐汇店),http://www.shjieshen.com,,,,,,漕溪路165号华谊党校305室(近田林东路),4008201326&nbsp;54131941,,上午9点-下午6点
147,杰雅室内装饰设计,http://www.shjieya.cn/,,,,,,蒲汇塘路123号6楼BC座(近宜山路),021-61130289,,
461,金诚风水装潢,,,,,,,崮山路162号(近栖山路),,,
691,金点艺术设计,,,,,,,宜昌路751号E仓创意产业园区D2栋(近常德路),021-51751000,,9：00——17:30
767,金昕装饰设计(共和新路店),,,,,,,共和新路5308弄66号201室(近好美家),021-56818619,,
459,锦观装潢,,,,,,,塘桥路217号(近塘桥新路),,,
659,锦豪专业办公室装修,,,,,,,陕西北路1438号财富时代大厦内(近长寿路),021-55963751,,
664,锦途艺术装饰,,,,,,,长寿路800弄(近武宁路),021-52351720,,
388,瑾澜整体软装,,,,,,,浦东南路1558号(近潍坊西路),021-50318099&nbsp;15800486514,,9：00-17:30
261,京琼装饰,,,,,,,长宁路(江苏路口),13482325922,,8AM到8PM
242,京钰装饰设计,,,,,,,延安西路777号502室(近江苏路),021-62266689,,9:00--18：00
623,晶华造花,,,,,,,金鼎路1500号恒盛国际花博中心2210室(近祁连山南路),021-52305298,,am0900~pm0600
324,晶空间,,,,,,,浦东南路2157弄11楼B座(近浦澳路),021-50892933,,
339,境远幕墙,,售卖建材,,,,,东方路1381号蓝村大厦27楼E座(近东方路),,,
113,居泰隆装饰,,实体家居在线网站,,,,,龙华路2577号40栋(近龙华寺),,,
590,君严门窗装潢,,,,,,,绿林路235号,,,
61,凯尼门窗,,,,,,,凯旋路2588号兴力达国际装饰城西区2楼A2-025(近宜山路),021-64392132,,9点到6点（双休日不休）
136,康新设计,,商业、办公和医疗空间设计,,,,,龙华西路545号2楼乙座(近麦乐迪),021-64640538,,周一至周五，08：30～18：30
692,珂魏道具,,展示柜专卖,,,,,中山北路2911号(近曹杨路),021-61076480,,早九点-晚九点
53,蓝月建筑装饰,,,,,,,宜山路439号七建大厦(近中山西路),021-64688100,,周一至周日  早9点----18点
441,蓝月设计装饰,,,,,,,沪南路2581弄阳光大厦1号楼509室(近康花路),021-68061669,,
413,乐平装修装饰(德平路店),,,,,,1999年,德平路98号3楼(博山东路口),021-50935971,,9:00--18:00
499,乐平装修装饰(人民西路店),,,,,,1999,人民西路966号欧尚对面(西乐路口),021-50935971,,9:00--18:00
479,乐廷墙绘工作室,,,,,,,南泉路1200弄6号,,,119路，787路，4号线地铁兰村路
741,垒阳空间设计(共和新路店),http://www.leiyangzh.com,,,,,,共和新路3088号祥腾财富广场7号1003室,021-36521658,电话:021-36521658,"9:30-17:30 为了更好的服务,请提前电话预约 021-36521658,谢谢配合!"
127,磊磊图文设计制作,,,,,,,桃江路25号(近衡山路),,,9；30-20；00
88,篱笆家居体验中心,,,,,,,宜山路889号1号楼(近桂平路),021-60907888,,9：00~17：30 节假日正常营业
193,里奥纳多达芬奇,,,,,,,宜山路395号欧雅广场2楼,021-64281581,,
451,丽之星壁纸(沪南店),,,,,,,沪南路2178号红星美凯龙2楼B8133、B8137号铺,021-20257126,,9:00-18:00
40,砾科L&K设计工作室,,,,,,,中山西路1919号北科大厦B座1210室(近宜山路),021-61132253&nbsp;13817591360,,9:00~18:00
517,梁师傅百顺装修队,,,,,,,南码头路1521弄(近昌里路),18721517267,,7*24小时
708,梁园家具,,,,,,,沪太路315号华舟大厦18楼(近芷江西路),021-68319787,,9：00-5：00
593,灵格工作室,,,,,,,,18930369746,,全天
485,聆海装潢,,,,,,,张杨路500号华润时代广场11楼(近浦东南路),021-58368199,,9：00--18：00
630,零点装潢清包网,,,,,,,曹安路1781号813室,021-60640409&nbsp;4006687009,,9.00--5.30
181,零零设计,,,,,,,宜山路520号中华门大厦1007室,021-60318876,,9—18
501,刘昌建筑装饰设计,,,,,,,东方路1363号海富花园3号楼22楼C座(近蓝村路地铁站1号门),021-50399986,,每天的9:00-----17:30
604,龙发装饰(人民广场旗舰店),,,,,,,西藏中路66号人民广场,4008086655,,9:00-21:00
395,龙发装饰(张杨路店),,,,,,,张杨路1518号,4008086655,,9:00-21:00
104,龙发装饰(肇嘉浜路店),http://www.longfa.com.cn/,,,,,,肇嘉浜路1065甲号飞雕国际大厦808室,4008086655,,9:00-18:00
164,龙惠塑钢铝合金装潢部,,,,,,,柳州路171号(近冠生园路),021-64831576,,6：00——22：00
594,龙旗装饰,,,,,,2003,浦建路145号强生大厦803室,,,
756,龙香空间设计,,,,,,,江场西路160号6楼608-612室(城大建材对面),4000506690&nbsp;56030361,,9:00-22:00(双休日正常上班，全年无休)
290,龙族裱画配框中心,,,,,,,威海路590弄张园69支弄4号(近南京西路地铁站4号口),021-62150209,,24小时
483,隆畅设计装饰,,,,,,,浦东大道801号(近源深路),021-58799598,,
681,隆域设计,,,,,,,真北路2653号(近光彩市场),,,9:00-21:00
478,陆颖装潢设计,,,,,,,康佳路38弄29号1楼(近康达路),021-63085606,,9:00a.m～6:00p.m
574,绿师傅实木地板防潮专家,,,,,,,南六公路399号(近野生动物园),,,9：00-17:00
578,绿添装饰设计工程,,,,,,,沪南公路2581号阳光大厦3楼(近康桥路),18717945465,,早上8:00------晚上21:30
328,罗爵建筑装饰,,,,,,,东方路1365号5号楼16B(近蓝村路),021-50758696,,09：30—18：00
662,芒果设计工作室,,,,,,,曹杨路922弄(近花鸟市场),13917639621,,
415,茂华装潢(凌兆路店),,,,,,,凌兆路76号(近济阳路),021-50828701,,
408,茂华装潢(浦东南路店),,,,,,,浦东南路3009号,021-58750026,,
768,茂华装潢(旗舰店),,,,,,,中山北路403号(近西藏北路),021-36357228&nbsp;4000215090,,9：00----21：00
886,茂华装潢(松花江路店),,,,,,,松花江路1130号-3门面(近黄兴公园),021-55123208,400-021-5090,8：00-20：00
745,美立方宅饰,,,,,,,西藏北路605号兴中心创意园C座306号(近中兴路),021-66288332,电话:021-66288332,09:00-20:00
780,美旗装潢(共和新路店),,,,,,,共和新路1500号101-104室(近闸北公园),021-56036350,,
606,美旗装潢(金陵东路店),,,,,,,金陵东路483号甲(近浙江南路),021-63739011,,
410,美旗装潢(塘桥路店),,,,,,,塘桥路251号(近由由大酒店),021-68731983,,
486,美岩水泥板,,,,,,,耀华路215号2座5楼(近世博馆),021-58817896,,
932,门窗加工,,,,,,,政立路631号,,,
717,猛士画廊,,,,,,,真北路1108号红星美凯龙南馆4楼D8050号铺(近怒江北路),13701792202,,9:30-18:00
788,米兰春天灯饰,,,,,,,柳营路216号4幢2楼20号(共和新路柳营路),021-60942513,,
错778,施工队伍,,,,,,,宝昌路71号(近虬江路),021-56971325,,上午8点到下午5点
888,十里香装饰,,,,,,,荆州路334号荣广商务中心A区104室(近昆明路),021-51287948,,
错530,世豪彩钢板建筑,,,,,,,大洪墩(唐黄路口),,,
错174,手绘联盟,,,,,,,零陵路350弄5号(近东安路),13524668588,,"地铁4/7号线，公交49 ，50, 932, 733"
414,舒涵装饰装潢,,,,,,,鹏飞路426弄(近沪南路),13761544821&nbsp;4000518828,,08:30-------18:30
573,舒心装饰,,香香创立“十里香”就是为了测底颠覆装修市场的脏乱差，杜绝欺骗，让业主和装修服务人员能真正成为朋友，让客户不受预算，时间的困扰，根据客户的要求不断调整我们的服务标准，已心换心的贴心服务，希望十里香能真正做到十里飘香。,装修/设计,,,,东方路1381号兰村大厦22楼,021-64648828,,
399,舒轩装潢设计,,,,,,,浦三路159号302室(临沂路浦三路),021-51325121,,
错406,舒艺花店,,,,,,,灵岩南路856号(上浦路口),,,955976978
458,双羊装饰,,,,,,,凌兆路874-876号(近地铁6号线上南路站),021-50848267&nbsp;50847459,,7:00-21:00   双休日正常营业
653,顺达门窗,,,,,,,甘泉一村363号(近志丹路),021-56057238,,我们早上6点到晚上10点，可以随时电话联系
702,顺达五金加工店,,,,,,,甘泉一村213号(新村路志丹路),021-56057238,,6:30-22:30
476,思旭建筑装潢设计,,,,,,2000,张杨路2839号(近德平路),021-50280173,,
912,思旭建筑装潢设计(杨浦店),,,,,,2000,周家嘴路2275号(近许昌路),021-65017213,,周一~周日（9：00~19:00）全年无休
690,松致装饰设计,,,,,,,长寿路748弄湖南大厦内(近叶家宅路),021-31297781,,24H年终无休...
518,苏创装饰,http://www.shsuchuang.cn/,上海苏创装饰工程有限公司（网络监督品牌单位：上海装潢热线、上海装饰装潢网、上海12580装修招标网)，市装饰协会会员单位，国家建筑装饰施工叁级资 质，质量信用示范单位，绿色健康装潢定点检测单位，绿色家居环保施工推荐单位......成立于2002年6月，注册资金50万人民币。,装修/设计,,,2002,益江路549号(近地铁张江高科站),021-33921991,,7:30-19:00
374,苏河左岸(东方路店),,,,,,,东方路1523弄3号11C(近浦建路),,,
211,苏河左岸(凯旋坊店),,,,,,,凯旋坊(近汇川路),,,
29,随一设计施工频道,http://www.suiyizs.com.cn,,,,,,中山西路2006号甲座401室(宜山路口),15900508965,24小时投诉热线：021-64391059,全线提供24小时办公咨询服务
错632,索菲亚衣橱,,,,,,2003,澳门路168号月星家居内(近昌化路),,,801、76、105、68、830、206路
错472,太鲁厨房,,,,,,,周浦镇关岳路229弄107号401室,021-68118114,,
错464,唐宋布艺,,,,,,,南汇上南路7888号(近康沈路),13002159322,,
错680,唐韵墙绘,,,,,,,,18717741936,,全年午休
266,陶氏设计装潢社,,,,,,,天山路600弄同达创业大厦2912室(近地铁二号线淞虹路站),13764539694,,09:00~21:00
错2,陶相随,,,,,,,南昌路503号(近陕西南路),021-64660551,,
561,腾跃鸿仁装饰,,,,,,,赵高路1022号,,,7：00-19：00
错77,藤本地暖(古宜路店),,,,,,,古宜路23号科拉胜名品建材市场内,,,
错92,藤本地暖(凯旋路店),,,,,,,凯旋路2701号(近宜山路),,,
错161,缇香装饰艺术廊,,,,,,,复兴西路10弄4号205-207室(近淮海中路),021-34611351&nbsp;34611361,,年中无休 10am到7pm
463,天虹装潢,,,,,,,花木路(近浦建路),021-58334446,,
错141,天下无贼,,,,,,,南丹东路188号(近美罗城),6428911-805,,9:00——5:30
错704,天雄装饰,,,,,,,上海市江苏北路30号,021-66405153,,早上9：00~晚上18：00，公司网址www.tianxiong-sh.com
错545,天赢门窗,,,,,,,耀华路190号(近上钢新村),021-58455895,,全天24小时
132,天尊装饰设计,,,,,,,虹桥路550号503室(近番禹路),021-64474823,,早上9：00——下午19:30
347,添天装潢设计,,,,,,,浦东大道1139弄惠扬大厦6号702室(近海事大学),021-58213610,,9:00-20；00
638,田苗装饰,,,,,,,澳门路249号502-504室(澳门路昌化路),021-61810318,,
529,庭枫装饰,,,,,,,妙境路614号清流教育大厦403室,021-38683227,,9:00AM-17:00PM
错445,同福易家丽溢彩画艺手绘背景墙,,,,,,,杨高南路3303号同福易家丽1楼316A号铺(近恒德路),021-50785974&nbsp;13816546622,,9：30---17：30
